PubDate,IDlist,TotalWords,Faculty,Year,Keyword,Count
2016-04-20 09:27:37+00:00,1604.05869v1,8803,Mathematisch-Naturwissenschaftliche Fakultät,2016,commendable,0.0
2015-12-28 19:09:02+00:00,1512.08483v2,6283,Mathematisch-Naturwissenschaftliche Fakultät,2015,commendable,0.0
2015-03-25 15:19:07+00:00,1503.07419v5,6359,Mathematisch-Naturwissenschaftliche Fakultät,2015,commendable,0.0
2013-07-04 18:04:38+00:00,1307.1434v1,10753,Mathematisch-Naturwissenschaftliche Fakultät,2013,commendable,0.0
2015-11-20 17:17:49+00:00,1511.06697v4,12845,Mathematisch-Naturwissenschaftliche Fakultät,2015,commendable,0.0
2018-09-04 18:44:43+00:00,1809.01192v4,12943,Mathematisch-Naturwissenschaftliche Fakultät,2018,commendable,0.0
2019-04-02 17:40:23+00:00,1904.01565v1,5196,Mathematisch-Naturwissenschaftliche Fakultät,2019,commendable,0.0
2020-06-17 14:08:12+00:00,2006.09885v1,7831,Mathematisch-Naturwissenschaftliche Fakultät,2020,commendable,0.0
2008-03-26 17:14:55+00:00,0803.3774v2,7976,Mathematisch-Naturwissenschaftliche Fakultät,2008,commendable,0.0
2020-06-11 21:04:54+00:00,2006.06675v2,6828,Mathematisch-Naturwissenschaftliche Fakultät,2020,commendable,0.0
2020-10-24 01:40:06+00:00,2010.12737v1,5980,Mathematisch-Naturwissenschaftliche Fakultät,2020,commendable,0.0
2013-09-23 16:02:21+00:00,1309.5857v1,9404,Mathematisch-Naturwissenschaftliche Fakultät,2013,commendable,0.0
2018-08-02 15:19:21+00:00,1808.00853v1,5707,Mathematisch-Naturwissenschaftliche Fakultät,2018,commendable,0.0
2024-01-05 13:45:08+00:00,2401.02810v2,7135,Mathematisch-Naturwissenschaftliche Fakultät,2024,commendable,0.0
2021-03-30 13:31:50+00:00,2103.16339v1,10227,Mathematisch-Naturwissenschaftliche Fakultät,2021,commendable,0.0
2007-04-11 01:16:18+00:00,0704.1338v1,5848,Wirtschafts- und Sozialwissenschaftliche Fakultät,2007,commendable,0.0
2020-12-14 19:56:52+00:00,2012.07915v1,11098,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2022-01-24 15:55:01+00:00,2201.09766v1,11085,Wirtschafts- und Sozialwissenschaftliche Fakultät,2022,commendable,0.0
2023-07-14 08:41:47+00:00,2307.07225v1,10308,Wirtschafts- und Sozialwissenschaftliche Fakultät,2023,commendable,0.0
2016-07-22 15:58:31+00:00,1607.06719v1,1506,Wirtschafts- und Sozialwissenschaftliche Fakultät,2016,commendable,0.0
2014-12-16 14:25:27+00:00,1412.5013v1,3911,Wirtschafts- und Sozialwissenschaftliche Fakultät,2014,commendable,0.0
2018-11-28 17:20:01+00:00,1811.11692v1,6688,Wirtschafts- und Sozialwissenschaftliche Fakultät,2018,commendable,0.0
2013-03-26 19:23:49+00:00,1303.6612v2,4121,Wirtschafts- und Sozialwissenschaftliche Fakultät,2013,commendable,0.0
2021-07-08 16:31:34+00:00,2107.03957v1,14036,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-03-17 12:08:01+00:00,2103.09587v2,7631,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-11-26 14:45:20+00:00,2111.13524v1,8476,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2020-05-08 13:43:23+00:00,2005.04042v2,11082,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2020-05-12 16:35:30+00:00,2005.05907v2,15449,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2020-06-02 19:36:48+00:00,2006.01903v2,7845,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2020-06-26 19:10:22+00:00,2006.15178v3,8876,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2021-09-06 21:07:27+00:00,2109.02743v1,10742,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2020-07-17 16:31:47+00:00,2007.09104v2,7882,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2020-08-12 16:22:40+00:00,2008.05420v3,13656,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2020-11-29 17:56:38+00:00,2011.14404v1,9206,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2021-07-30 21:09:01+00:00,2108.00081v1,14266,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-08-16 09:07:47+00:00,2108.06976v1,8801,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-08-16 09:25:40+00:00,2108.06984v1,8475,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-08-20 17:19:39+00:00,2108.09282v1,14000,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-11-26 14:44:20+00:00,2111.13523v1,9893,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2021-11-26 14:47:39+00:00,2111.13527v1,7783,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2020-04-24 14:33:03+00:00,2004.11772v4,10525,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2013-06-10 12:55:16+00:00,1306.2187v1,8646,Wirtschafts- und Sozialwissenschaftliche Fakultät,2013,commendable,0.0
2016-05-05 20:48:14+00:00,1605.01752v1,4824,Wirtschafts- und Sozialwissenschaftliche Fakultät,2016,commendable,0.0
2021-08-11 14:25:30+00:00,2108.05244v1,16640,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2013-07-08 09:18:45+00:00,1307.1994v1,8413,Wirtschafts- und Sozialwissenschaftliche Fakultät,2013,commendable,0.0
2018-06-27 10:12:55+00:00,1806.10389v1,9042,Wirtschafts- und Sozialwissenschaftliche Fakultät,2018,commendable,0.0
2024-05-29 00:00:47+00:00,2405.19378v1,6190,Wirtschafts- und Sozialwissenschaftliche Fakultät,2024,commendable,0.0
2010-06-02 19:38:35+00:00,1006.0474v1,3695,Wirtschafts- und Sozialwissenschaftliche Fakultät,2010,commendable,0.0
2010-03-29 21:39:37+00:00,1003.5688v1,14539,Wirtschafts- und Sozialwissenschaftliche Fakultät,2010,commendable,0.0
2009-07-29 09:37:31+00:00,0907.5079v2,17057,Wirtschafts- und Sozialwissenschaftliche Fakultät,2009,commendable,0.0
2007-09-29 12:36:34+00:00,0710.0050v1,8608,Wirtschafts- und Sozialwissenschaftliche Fakultät,2007,commendable,0.0
2020-09-09 15:01:25+00:00,2009.04342v2,9143,Wirtschafts- und Sozialwissenschaftliche Fakultät,2020,commendable,0.0
2023-12-06 11:38:26+00:00,2312.03437v1,13379,Wirtschafts- und Sozialwissenschaftliche Fakultät,2023,commendable,0.0
2018-07-31 22:45:11+00:00,1808.00100v2,12091,Wirtschafts- und Sozialwissenschaftliche Fakultät,2018,commendable,0.0
2019-11-08 07:19:47+00:00,1911.03098v4,9673,Wirtschafts- und Sozialwissenschaftliche Fakultät,2019,commendable,0.0
2024-04-05 12:54:09+00:00,2404.04070v1,9011,Wirtschafts- und Sozialwissenschaftliche Fakultät,2024,commendable,0.0
2019-10-24 11:03:23+00:00,1910.11027v2,22866,Wirtschafts- und Sozialwissenschaftliche Fakultät,2019,commendable,0.0
2022-04-12 23:09:00+00:00,2204.06112v2,12966,Wirtschafts- und Sozialwissenschaftliche Fakultät,2022,commendable,0.0
2024-04-09 10:41:59+00:00,2404.06198v2,11949,Wirtschafts- und Sozialwissenschaftliche Fakultät,2024,commendable,0.0
2019-12-12 14:20:10+00:00,1912.05974v3,20437,Wirtschafts- und Sozialwissenschaftliche Fakultät,2019,commendable,0.0
2021-04-09 13:40:45+00:00,2104.04157v3,24681,Wirtschafts- und Sozialwissenschaftliche Fakultät,2021,commendable,0.0
2023-08-18 08:51:31+00:00,2308.09394v2,13751,Rechtswissenschaftliche Fakultät,2023,commendable,0.0
2022-09-01 09:47:27+00:00,2209.00322v1,14123,Rechtswissenschaftliche Fakultät,2022,commendable,0.0
2014-07-03 13:44:34+00:00,1407.0921v1,14998,Rechtswissenschaftliche Fakultät,2014,commendable,0.0
2021-06-02 15:44:55+00:00,2106.08903v10,11651,Rechtswissenschaftliche Fakultät,2021,commendable,0.0
2015-07-24 10:56:36+00:00,1507.06810v1,16389,Rechtswissenschaftliche Fakultät,2015,commendable,0.0
2015-02-27 14:14:15+00:00,1502.07903v1,5609,Rechtswissenschaftliche Fakultät,2015,commendable,0.0
2023-08-21 15:06:02+00:00,2308.10776v1,9423,Rechtswissenschaftliche Fakultät,2023,commendable,0.0
2017-01-25 08:55:14+00:00,1701.07208v2,13692,Technische Fakultät,2017,commendable,0.0
2021-07-04 12:58:45+00:00,2107.01613v1,15925,Technische Fakultät,2021,commendable,0.0
2018-07-10 13:32:12+00:00,1807.03626v1,2612,Technische Fakultät,2018,commendable,0.0
2016-10-14 12:29:31+00:00,1610.04430v2,13402,Technische Fakultät,2016,commendable,0.0
2017-10-31 20:47:39+00:00,1711.00103v2,11118,Technische Fakultät,2017,commendable,0.0
2018-03-13 12:12:36+00:00,1803.04744v4,10113,Technische Fakultät,2018,commendable,0.0
2016-11-07 08:35:47+00:00,1611.01934v2,6860,Technische Fakultät,2016,commendable,0.0
2017-12-13 18:48:39+00:00,1712.04922v2,25299,Technische Fakultät,2017,commendable,0.0
2019-02-09 14:25:23+00:00,1902.03428v1,20571,Technische Fakultät,2019,commendable,0.0
2018-11-02 16:08:29+00:00,1811.00955v1,15078,Technische Fakultät,2018,commendable,0.0
2021-01-03 20:00:51+00:00,2101.00694v3,12166,Technische Fakultät,2021,commendable,0.0
2022-03-03 14:33:45+00:00,2203.01741v1,14902,Technische Fakultät,2022,commendable,0.0
2017-01-12 08:12:36+00:00,1701.03263v2,13869,Technische Fakultät,2017,commendable,0.0
2022-02-16 08:49:50+00:00,2202.07932v3,18551,Technische Fakultät,2022,commendable,0.0
2019-07-08 11:47:49+00:00,1907.03526v1,15461,Technische Fakultät,2019,commendable,0.0
2024-03-24 12:16:51+00:00,2403.16117v1,13916,Technische Fakultät,2024,commendable,0.0
2017-01-25 10:24:44+00:00,1701.07242v1,10551,Technische Fakultät,2017,commendable,0.0
2018-10-02 13:14:46+00:00,1810.01223v2,15318,Technische Fakultät,2018,commendable,0.0
2013-02-18 10:23:00+00:00,1302.4213v1,17386,Technische Fakultät,2013,commendable,0.0
2017-05-12 14:22:53+00:00,1705.04587v1,8078,Technische Fakultät,2017,commendable,0.0
2018-09-27 09:41:39+00:00,1809.10428v1,11554,Technische Fakultät,2018,commendable,0.0
2019-05-21 12:58:12+00:00,1905.08592v1,5372,Technische Fakultät,2019,commendable,0.0
2013-10-01 17:25:57+00:00,1310.0398v1,18949,Technische Fakultät,2013,commendable,0.0
2015-04-17 22:13:48+00:00,1504.04650v2,13032,Technische Fakultät,2015,commendable,0.0
2016-04-25 14:44:13+00:00,1604.07286v2,9267,Technische Fakultät,2016,commendable,0.0
2018-10-17 13:00:20+00:00,1810.07510v1,12942,Technische Fakultät,2018,commendable,0.0
2018-11-02 15:59:32+00:00,1811.00950v1,8888,Technische Fakultät,2018,commendable,0.0
2022-10-05 16:06:07+00:00,2210.02361v2,9850,Technische Fakultät,2022,commendable,0.0
2024-04-24 15:12:20+00:00,2404.15917v1,24525,Technische Fakultät,2024,commendable,0.0
2022-02-24 05:03:43+00:00,2202.11902v2,21825,Technische Fakultät,2022,commendable,0.0
2016-04-25 07:47:34+00:00,1604.07153v1,13251,Technische Fakultät,2016,commendable,0.0
2019-09-26 08:21:08+00:00,1909.11970v1,17575,Technische Fakultät,2019,commendable,0.0
2020-08-29 07:35:24+00:00,2008.12928v3,11954,Technische Fakultät,2020,commendable,0.0
2020-10-19 06:48:56+00:00,2010.09255v1,5689,Technische Fakultät,2020,commendable,0.0
2020-11-12 01:20:34+00:00,2011.06150v2,14832,Technische Fakultät,2020,commendable,0.0
2023-03-02 17:04:33+00:00,2303.01414v1,7563,Technische Fakultät,2023,commendable,0.0
2024-04-26 09:26:32+00:00,2404.17274v1,23195,Technische Fakultät,2024,commendable,0.0
2008-02-20 14:23:38+00:00,0802.2854v1,7004,Technische Fakultät,2008,commendable,0.0
2017-06-15 15:57:36+00:00,1706.04939v2,22684,Technische Fakultät,2017,commendable,0.0
2020-06-18 20:47:45+00:00,2006.10847v1,12542,Technische Fakultät,2020,commendable,0.0
2020-02-18 17:26:14+00:00,2002.07746v2,7137,Technische Fakultät,2020,commendable,0.0
2019-11-30 09:12:12+00:00,1912.01161v1,18313,Technische Fakultät,2019,commendable,0.0
2021-04-20 07:32:01+00:00,2104.09803v1,11796,Technische Fakultät,2021,commendable,0.0
2014-11-04 16:47:56+00:00,1411.0960v2,24408,Technische Fakultät,2014,commendable,0.0
2018-01-19 15:27:46+00:00,1801.06460v2,19093,Technische Fakultät,2018,commendable,0.0
2021-07-28 20:51:06+00:00,2107.13638v1,10503,Technische Fakultät,2021,commendable,0.0
2019-05-20 10:50:13+00:00,1905.07986v1,12756,Technische Fakultät,2019,commendable,0.0
2019-04-13 13:10:16+00:00,1904.06543v1,27293,Technische Fakultät,2019,commendable,0.0
2022-10-04 11:02:31+00:00,2210.01523v1,14899,Technische Fakultät,2022,commendable,0.0
2021-05-15 13:13:05+00:00,2105.07219v1,14264,Technische Fakultät,2021,commendable,0.0
2015-06-24 07:19:16+00:00,1506.07260v1,13706,Technische Fakultät,2015,commendable,0.0
2023-05-15 08:20:57+00:00,2305.08432v1,17489,Technische Fakultät,2023,commendable,0.0
2014-10-01 12:42:31+00:00,1410.0204v1,4752,Technische Fakultät,2014,commendable,0.0
2020-01-05 11:28:36+00:00,2001.01214v1,10409,Technische Fakultät,2020,commendable,0.0
2018-06-12 11:21:37+00:00,1806.04442v2,9208,Technische Fakultät,2018,commendable,0.0
2022-07-28 07:18:43+00:00,2207.13918v1,13289,Technische Fakultät,2022,commendable,0.0
2014-03-18 14:10:32+00:00,1403.4461v3,12860,Technische Fakultät,2014,commendable,0.0
2014-09-26 11:34:33+00:00,1409.7540v1,7063,Technische Fakultät,2014,commendable,0.0
2021-11-17 13:58:31+00:00,2111.09122v1,12095,Technische Fakultät,2021,commendable,0.0
2021-11-30 14:15:37+00:00,2111.15424v1,7261,Technische Fakultät,2021,commendable,0.0
2021-11-30 17:43:32+00:00,2111.15597v1,12694,Technische Fakultät,2021,commendable,0.0
2022-08-16 08:21:16+00:00,2208.07598v1,8625,Technische Fakultät,2022,commendable,0.0
2015-01-22 08:52:13+00:00,1501.05428v1,8476,Technische Fakultät,2015,commendable,1.0
2023-09-06 14:29:32+00:00,2309.03037v2,6107,Technische Fakultät,2023,commendable,0.0
2020-12-05 15:24:10+00:00,2012.03051v2,12974,Technische Fakultät,2020,commendable,0.0
2024-08-09 13:16:01+00:00,2408.13263v1,13611,Technische Fakultät,2024,commendable,0.0
2016-09-27 14:50:15+00:00,1609.08484v1,11684,Technische Fakultät,2016,commendable,0.0
2017-01-19 12:44:17+00:00,1701.05395v4,14876,Technische Fakultät,2017,commendable,0.0
2009-07-16 15:25:50+00:00,0907.2868v1,11386,Technische Fakultät,2009,commendable,0.0
2010-08-13 12:06:29+00:00,1008.2300v1,7678,Technische Fakultät,2010,commendable,0.0
2011-01-13 17:32:01+00:00,1101.2613v2,10159,Technische Fakultät,2011,commendable,0.0
2020-01-15 22:24:40+00:00,2001.05581v1,2256,Technische Fakultät,2020,commendable,0.0
2020-01-15 22:24:40+00:00,2001.05581v1,2256,Technische Fakultät,2020,commendable,0.0
2013-05-15 09:54:58+00:00,1305.3407v2,13026,Technische Fakultät,2013,commendable,0.0
2011-03-01 14:07:04+00:00,1103.0172v2,11273,Technische Fakultät,2011,commendable,0.0
2014-09-09 09:51:01+00:00,1409.2585v1,8719,Technische Fakultät,2014,commendable,0.0
2019-11-25 21:29:59+00:00,1911.11240v1,9833,Technische Fakultät,2019,commendable,0.0
2022-02-17 22:05:41+00:00,2202.08917v1,7003,Technische Fakultät,2022,commendable,0.0
2020-03-26 14:48:25+00:00,2003.11949v1,9781,Technische Fakultät,2020,commendable,0.0
2020-12-27 11:22:25+00:00,2012.13919v1,4075,Technische Fakultät,2020,commendable,0.0
2022-06-08 06:13:39+00:00,2207.14160v2,9295,Technische Fakultät,2022,commendable,0.0
2022-02-23 20:45:41+00:00,2202.11777v1,10233,Technische Fakultät,2022,commendable,0.0
2018-09-20 11:11:42+00:00,1809.07572v1,6410,Technische Fakultät,2018,commendable,0.0
2023-01-30 13:05:47+00:00,2301.12854v1,7287,Technische Fakultät,2023,commendable,0.0
2017-01-27 17:35:56+00:00,1701.08125v1,4694,Technische Fakultät,2017,commendable,0.0
2022-01-11 13:50:26+00:00,2201.03947v1,9903,Technische Fakultät,2022,commendable,0.0
2024-04-25 11:02:54+00:00,2404.16508v1,17912,Technische Fakultät,2024,commendable,0.0
2019-05-10 15:04:48+00:00,1905.04205v1,17544,Technische Fakultät,2019,commendable,0.0
2024-05-01 16:54:12+00:00,2405.00629v2,9103,Technische Fakultät,2024,commendable,0.0
2017-01-30 10:01:38+00:00,1701.08528v1,12961,Technische Fakultät,2017,commendable,0.0
2020-08-10 09:50:17+00:00,2008.03995v1,4342,Technische Fakultät,2020,commendable,0.0
2023-08-14 13:06:10+00:00,2308.07121v2,3294,Technische Fakultät,2023,commendable,0.0
2021-12-14 16:11:55+00:00,2112.07507v1,11113,Technische Fakultät,2021,commendable,0.0
2023-04-03 07:34:43+00:00,2304.00765v2,12044,Technische Fakultät,2023,commendable,0.0
2024-06-24 08:20:43+00:00,2406.16426v2,9548,Technische Fakultät,2024,commendable,0.0
2024-03-15 15:10:40+00:00,2403.10380v3,18951,Technische Fakultät,2024,commendable,0.0
2019-05-16 14:59:53+00:00,1905.07264v1,9509,Technische Fakultät,2019,commendable,0.0
2017-04-02 17:19:02+00:00,1704.00331v1,4562,Technische Fakultät,2017,commendable,0.0
2021-10-13 09:20:41+00:00,2110.06592v1,3737,Technische Fakultät,2021,commendable,0.0
2022-03-09 11:57:00+00:00,2203.04660v1,6935,Technische Fakultät,2022,commendable,0.0
2022-07-13 14:25:30+00:00,2207.06224v2,3151,Technische Fakultät,2022,commendable,0.0
2020-05-04 16:08:03+00:00,2005.01595v1,14528,Technische Fakultät,2020,commendable,0.0
2022-03-09 11:58:00+00:00,2203.04661v1,6435,Technische Fakultät,2022,commendable,0.0
2022-03-09 11:58:31+00:00,2203.04662v1,3570,Technische Fakultät,2022,commendable,0.0
2024-02-20 10:35:51+00:00,2402.12891v2,15010,Technische Fakultät,2024,commendable,0.0
2018-12-03 12:07:01+00:00,1812.00693v1,6917,Technische Fakultät,2018,commendable,0.0
2020-03-19 15:28:08+00:00,2003.08865v1,8913,Technische Fakultät,2020,commendable,0.0
2023-06-21 11:35:37+00:00,2306.12189v2,10550,Technische Fakultät,2023,commendable,0.0
2020-02-20 13:29:27+00:00,2002.08721v5,19271,Technische Fakultät,2020,commendable,0.0
2021-07-07 08:16:42+00:00,2107.03070v1,6592,Technische Fakultät,2021,commendable,0.0
2019-07-30 12:56:01+00:00,1907.12868v1,5873,Technische Fakultät,2019,commendable,0.0
2022-07-28 11:31:43+00:00,2207.14023v1,5619,Technische Fakultät,2022,commendable,0.0
2022-07-28 11:31:43+00:00,2207.14023v1,5619,Technische Fakultät,2022,commendable,0.0
2023-05-22 08:12:25+00:00,2305.12811v1,26469,Technische Fakultät,2023,commendable,0.0
2022-07-22 09:35:48+00:00,2207.10970v2,7393,Technische Fakultät,2022,commendable,0.0
2020-09-18 07:30:18+00:00,2009.08664v1,4887,Technische Fakultät,2020,commendable,0.0
2020-12-03 08:54:25+00:00,2012.01768v2,8295,Technische Fakultät,2020,commendable,0.0
2021-10-13 10:50:50+00:00,2110.06630v1,8936,Technische Fakultät,2021,commendable,0.0
2021-06-30 17:00:47+00:00,2106.16209v4,14010,Technische Fakultät,2021,commendable,0.0
2022-07-13 14:17:21+00:00,2207.06214v3,83088,Technische Fakultät,2022,commendable,0.0
2022-05-13 18:20:50+00:00,2205.06841v1,9512,Technische Fakultät,2022,commendable,0.0
2016-08-19 14:40:02+00:00,1608.05617v1,5720,Technische Fakultät,2016,commendable,0.0
2017-09-14 14:35:50+00:00,1709.04816v1,7696,Technische Fakultät,2017,commendable,0.0
2024-02-20 12:25:36+00:00,2402.12960v1,13081,Technische Fakultät,2024,commendable,0.0
2019-09-20 15:37:21+00:00,1909.09562v1,15358,Technische Fakultät,2019,commendable,0.0
2018-08-22 15:13:56+00:00,1808.07401v1,8121,Technische Fakultät,2018,commendable,0.0
2019-08-29 08:47:52+00:00,1908.11101v1,6230,Technische Fakultät,2019,commendable,0.0
2011-03-21 20:01:02+00:00,1103.4133v2,10097,Technische Fakultät,2011,commendable,0.0
2019-08-28 09:34:50+00:00,1908.10607v1,7140,Technische Fakultät,2019,commendable,0.0
2016-05-04 17:18:05+00:00,1605.01352v1,11957,Technische Fakultät,2016,commendable,0.0
2020-08-27 09:07:36+00:00,2008.11999v1,8268,Technische Fakultät,2020,commendable,0.0
2011-08-29 15:38:31+00:00,1108.5609v1,6792,Technische Fakultät,2011,commendable,0.0
2007-11-02 16:49:30+00:00,0711.0348v1,6775,Technische Fakultät,2007,commendable,0.0
2013-07-17 14:30:17+00:00,1307.4648v1,6865,Technische Fakultät,2013,commendable,0.0
2017-01-03 10:32:32+00:00,1701.00631v1,7796,Technische Fakultät,2017,commendable,0.0
2017-01-03 10:34:39+00:00,1701.00636v1,8502,Technische Fakultät,2017,commendable,0.0
2021-05-01 14:54:56+00:00,2105.00272v1,5594,Technische Fakultät,2021,commendable,0.0
2021-03-21 13:46:43+00:00,2103.11397v1,8968,Technische Fakultät,2021,commendable,0.0
2022-09-30 10:38:18+00:00,2210.01100v1,14284,Technische Fakultät,2022,commendable,0.0
2022-09-30 10:38:18+00:00,2210.01100v1,14284,Technische Fakultät,2022,commendable,0.0
2019-09-27 07:06:02+00:00,1909.12521v1,6286,Technische Fakultät,2019,commendable,0.0
2023-09-17 08:56:36+00:00,2309.09216v1,5228,Technische Fakultät,2023,commendable,0.0
2024-08-25 15:34:00+00:00,2408.13866v1,8116,Technische Fakultät,2024,commendable,0.0
2021-09-29 06:49:09+00:00,2109.14217v1,3855,Technische Fakultät,2021,commendable,0.0
2022-02-01 20:42:02+00:00,2202.00747v1,5859,Technische Fakultät,2022,commendable,0.0
2019-07-12 10:27:42+00:00,1907.05663v1,5472,Technische Fakultät,2019,commendable,0.0
2021-08-19 09:52:19+00:00,2108.08589v1,9451,Technische Fakultät,2021,commendable,0.0
2023-03-24 19:51:52+00:00,2303.14256v1,9241,Technische Fakultät,2023,commendable,0.0
